01/01/2026 - 01/31/2026
Franchisee - Sam Merrill
,
"Invoice Date","Description","Quantity","Rate","Amount"
"Holmes Regional Medical Center: 01/13/2026 10:09pm | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/17/2026 05:27am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/19/2026 10:51am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/20/2026 06:25pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/24/2026 12:42pm | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/26/2026 02:36am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Clean Only f2","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/29/2026 09:29pm | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Holmes Regional Medical Center: 01/31/2026 03:23am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f4","1","Charge: $138.00","$138.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$138.00"
"Hull's Seafood: 01/01/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Dump f3, 50 Pound Filter f6, 50 Pound Filter f1, 50 Pound Dump f5","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/02/2026 12:00am | Performed"
"FF","50 Pound Dump f5, 50 Pound Filter f4, 50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Filter f6, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/03/2026 12:00am | Performed"
"FF","50 Pound Filter f6, 50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f5, 50 Pound Filter f4","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/04/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Filter f6, 50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Filter f4, 50 Pound Dump f5","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/07/2026 03:02am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Filter f5, 50 Pound Dump f4, 50 Pound Filter f6","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/08/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f4, 50 Pound Filter f6, 50 Pound Filter f5, 50 Pound Filter f1","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/09/2026 12:00am | Performed"
"FF","50 Pound Dump f6, 50 Pound Dump f2, 50 Pound Filter f3, 50 Pound Filter f5, 50 Pound Dump f4, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/12/2026 12:00am | Performed"
"FF","50 Pound Filter f5, 50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f6, 50 Pound Filter f4, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/13/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f5, 50 Pound Filter f6, 50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/22/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Dump f5, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Filter f6, 50 Pound Filter f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/23/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f4, 50 Pound Filter f3, 50 Pound Filter f6, 50 Pound Filter f2, 50 Pound Filter f5","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/24/2026 12:00am | Performed"
"FF","50 Pound Dump f6, 50 Pound Dump f5, 50 Pound Dump f4, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Dump f3","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/25/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f6, 50 Pound Filter f4, 50 Pound Filter f5","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/26/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f6, 50 Pound Dump f3, 50 Pound Filter f1, 50 Pound Dump f5, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/27/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f6, 50 Pound Dump f2, 50 Pound Filter f4, 50 Pound Dump f3, 50 Pound Dump f5","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/29/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Filter f4, 50 Pound Dump f3, 50 Pound Dump f5, 50 Pound Filter f6, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/30/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Filter f6, 50 Pound Dump f2, 50 Pound Filter f3, 50 Pound Filter f5","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hull's Seafood: 01/31/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f5, 50 Pound Dump f4, 50 Pound Dump f6, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","240.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Hyde Park Steakhouse: 01/02/2026 10:50am | Performed"
"FF","50 Pound Filter f1, 50 Pound Dump f3, 50 Pound Filter f2","1","Charge: $105.00","$105.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$105.00"
"Iron Horse Saloon: 01/28/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jersey Brothers Diner: 01/04/2026 04:08am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/07/2026 08:26am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $50.00","$50.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/10/2026 09:19pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/14/2026 05:56am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $50.00","$50.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/18/2026 06:30am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/21/2026 03:51pm | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $50.00","$50.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/25/2026 02:44pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jersey Brothers Diner: 01/28/2026 04:41am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $50.00","$50.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Jimmy Hula's - Melbourne: 01/02/2026 07:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/04/2026 04:09am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/07/2026 08:27am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/09/2026 11:38am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/11/2026 01:46am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/14/2026 05:56am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/16/2026 12:23pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/18/2026 06:31am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f3","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/21/2026 03:53pm | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/23/2026 10:24am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/25/2026 02:45pm | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/28/2026 04:42am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - Melbourne: 01/30/2026 06:58am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - New Smyrna Beach: 01/01/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f3","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - New Smyrna Beach: 01/01/2026 03:39am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - New Smyrna Beach: 01/03/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Jimmy Hula's - New Smyrna Beach: 01/03/2026 05:47am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
